InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
540255,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1,2011-01-05 16:50:00,3.36,,United Kingdom
544462,22442,GROW YOUR OWN FLOWERS SET OF 3,2,2011-02-20 14:21:00,7.95,17050.0,United Kingdom
570218,22767,TRIPLE PHOTO FRAME CORNICE ,2,2011-10-09 12:20:00,9.95,16873.0,United Kingdom
550327,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,2011-04-17 13:07:00,4.15,12878.0,United Kingdom
541370,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2011-01-17 14:51:00,4.95,18179.0,United Kingdom
579512,22144,CHRISTMAS CRAFT LITTLE FRIENDS,3,2011-11-29 16:47:00,4.13,,United Kingdom
556195,23199,JUMBO BAG APPLES,10,2011-06-09 12:21:00,2.08,16745.0,United Kingdom
539735,21918,SET 12 KIDS COLOUR  CHALK STICKS,1,2010-12-21 15:17:00,0.81,,United Kingdom
559660,23168,CLASSIC CAFE SUGAR DISPENSER,64,2011-07-11 13:19:00,1.04,16701.0,United Kingdom
540098,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-01-04 15:50:00,0.55,16241.0,United Kingdom
572964,22175,PINK OWL SOFT TOY,6,2011-10-27 10:41:00,2.95,12630.0,Finland
541434,C2,CARRIAGE,1,2011-01-18 10:22:00,50.0,14911.0,EIRE
568101,22950,36 DOILIES VINTAGE CHRISTMAS,24,2011-09-23 15:21:00,1.45,15978.0,United Kingdom
567671,21801,CHRISTMAS TREE DECORATION WITH BELL,4,2011-09-21 15:34:00,0.42,,United Kingdom
560724,23208,LUNCH BAG VINTAGE LEAF DESIGN,20,2011-07-20 13:55:00,1.65,16186.0,United Kingdom
576688,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-11-16 12:16:00,1.25,16717.0,United Kingdom
536412,22940,FELTCRAFT CHRISTMAS FAIRY,1,2010-12-01 11:49:00,4.25,17920.0,United Kingdom
558336,20725,LUNCH BAG RED RETROSPOT,20,2011-06-28 13:17:00,1.65,14364.0,United Kingdom
550906,79164,BLACK WINE GLASS,240,2011-04-21 12:34:00,0.39,14298.0,United Kingdom
545752,21703,BAG 125g SWIRLY MARBLES,96,2011-03-07 11:54:00,0.42,17381.0,United Kingdom
550953,22728,ALARM CLOCK BAKELIKE PINK,1,2011-04-21 16:17:00,7.46,,United Kingdom
569250,22460,EMBOSSED GLASS TEALIGHT HOLDER,12,2011-10-03 10:18:00,1.25,16747.0,United Kingdom
567380,21394,RED POLKADOT BEAKER ,48,2011-09-20 10:06:00,0.39,12620.0,France
561894,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,1,2011-07-31 15:00:00,2.1,14456.0,United Kingdom
570465,90123A,PINK HEART OF GLASS BRACELET,1,2011-10-10 16:02:00,5.82,,United Kingdom
569469,22041,"RECORD FRAME 7"" SINGLE SIZE ",3,2011-10-04 12:22:00,2.55,16360.0,United Kingdom
572287,37340,MULTICOLOUR SPRING FLOWER MUG,6,2011-10-23 12:26:00,0.39,15584.0,United Kingdom
573335,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,2011-10-30 11:35:00,0.85,15059.0,United Kingdom
559506,20669,RED HEART LUGGAGE TAG,1,2011-07-08 15:17:00,0.83,,United Kingdom
538886,22562,MONSTERS STENCIL CRAFT,12,2010-12-14 16:07:00,1.25,13846.0,United Kingdom
578347,90013B,BLACK VINTAGE EARRINGS,2,2011-11-24 09:26:00,4.15,,United Kingdom
547850,85130D,BEADED CRYSTAL HEART PINK LARGE,2,2011-03-27 12:06:00,1.65,14472.0,United Kingdom
580048,21429,RED GINGHAM ROSE JEWELLERY BOX,1,2011-12-01 12:53:00,1.95,12748.0,United Kingdom
570187,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,2,2011-10-07 15:09:00,1.63,,United Kingdom
552232,21630,FLOOR CUSHION ELEPHANT CARNIVAL,1,2011-05-06 15:54:00,18.29,,United Kingdom
539225,21356,TOAST ITS - FAIRY FLOWER,12,2010-12-16 13:02:00,1.25,15379.0,United Kingdom
549250,85030,FRENCH CHATEAU OVAL PLATTER,2,2011-04-07 12:10:00,1.95,14446.0,United Kingdom
545163,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,12,2011-02-28 13:39:00,0.85,16607.0,United Kingdom
536563,22976,CIRCUS PARADE CHILDRENS EGG CUP ,24,2010-12-01 15:08:00,1.25,17760.0,United Kingdom
546998,84459B,YELLOW METAL CHICKEN HEART ,3,2011-03-18 13:32:00,1.49,16023.0,United Kingdom
563557,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-08-17 13:33:00,0.55,15786.0,United Kingdom
545027,21244,BLUE POLKADOT PLATE ,7,2011-02-25 14:59:00,3.29,,United Kingdom
558540,22637,PIGGY BANK RETROSPOT ,6,2011-06-30 12:15:00,2.55,17706.0,United Kingdom
556542,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2011-06-13 12:52:00,11.95,14719.0,United Kingdom
570488,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,1,2011-10-10 17:12:00,8.29,14096.0,United Kingdom
542229,21202,DOLLY HONEYCOMB GARLAND,12,2011-01-26 13:38:00,1.65,12474.0,Germany
541104,22258,FELT FARM ANIMAL RABBIT,1,2011-01-13 14:29:00,0.83,,United Kingdom
567625,23397,FOOT STOOL HOME SWEET HOME ,2,2011-09-21 12:55:00,9.95,13627.0,United Kingdom
578243,23355,HOT WATER BOTTLE KEEP CALM,12,2011-11-23 12:33:00,4.95,13448.0,United Kingdom
559121,22855,FINE WICKER HEART ,12,2011-07-06 12:18:00,1.25,13599.0,United Kingdom
545821,22371,AIRLINE BAG VINTAGE TOKYO 78,4,2011-03-07 12:50:00,4.25,13001.0,United Kingdom
581219,35095B,RED VICTORIAN FABRIC OVAL BOX,1,2011-12-08 09:28:00,0.83,,United Kingdom
550033,21931,JUMBO STORAGE BAG SUKI,2,2011-04-14 11:45:00,2.08,15005.0,United Kingdom
552819,22728,ALARM CLOCK BAKELIKE PINK,8,2011-05-11 12:50:00,3.75,16652.0,United Kingdom
577531,85049a,TRADITIONAL CHRISTMAS RIBBONS,1,2011-11-20 13:58:00,3.29,,United Kingdom
567659,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2011-09-21 14:55:00,1.45,17475.0,United Kingdom
564818,22356,CHARLOTTE BAG PINK POLKADOT,5,2011-08-30 12:10:00,1.63,,United Kingdom
579938,23562,SET OF 6 RIBBONS PERFECTLY PRETTY  ,6,2011-12-01 10:18:00,2.89,14146.0,United Kingdom
578037,22209,WOOD STAMP SET HAPPY BIRTHDAY,5,2011-11-22 14:10:00,0.5,,United Kingdom
543470,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-02-08 14:58:00,1.25,16951.0,United Kingdom
554098,22029,SPACEBOY BIRTHDAY CARD,12,2011-05-22 13:01:00,0.42,14769.0,United Kingdom
563909,85204,HANGING WOOD AND FELT FLOWER,5,2011-08-21 12:36:00,0.12,15701.0,United Kingdom
572063,21850,BLUE  DIAMANTE PEN IN GIFT BOX,1,2011-10-20 12:57:00,4.95,14606.0,United Kingdom
550331,85202,HANGING WOOD AND FELT HEART,1,2011-04-17 13:43:00,0.42,15555.0,United Kingdom
539447,22630,DOLLY GIRL LUNCH BOX,12,2010-12-17 16:00:00,1.95,12395.0,Belgium
536522,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,1,2010-12-01 12:49:00,3.75,15012.0,United Kingdom
538566,90164B,WHITE  ROSEBUD PEARL BRACELET,1,2010-12-13 11:21:00,7.64,,United Kingdom
575152,22546,MINI JIGSAW PURDEY,3,2011-11-08 16:12:00,0.42,16284.0,United Kingdom
566589,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-09-13 14:50:00,3.75,14753.0,United Kingdom
536973,22296,HEART IVORY TRELLIS LARGE,12,2010-12-03 13:43:00,1.65,17787.0,United Kingdom
580735,22274,FELTCRAFT DOLL EMILY,6,2011-12-06 08:52:00,2.95,17728.0,United Kingdom
554960,22502,PICNIC BASKET WICKER SMALL,1,2011-05-27 15:18:00,8.29,,United Kingdom
571909,20652,BLUE POLKADOT LUGGAGE TAG ,1,2011-10-19 15:08:00,1.25,15006.0,United Kingdom
562593,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,2,2011-08-07 15:43:00,2.55,16549.0,United Kingdom
581439,23184,BULL DOG BOTTLE OPENER,1,2011-12-08 16:30:00,10.79,,United Kingdom
577554,47420,ASSORTED COLOUR SUCTION CUP HOOK,3,2011-11-20 15:35:00,0.19,15533.0,United Kingdom
551414,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2011-04-28 13:35:00,2.95,15622.0,United Kingdom
570826,23503,PLAYING CARDS KEEP CALM & CARRY ON,2,2011-10-12 13:14:00,1.25,16753.0,United Kingdom
573993,23513,EMBROIDERED RIBBON REEL SUSIE ,6,2011-11-02 11:23:00,2.08,16790.0,United Kingdom
536876,21986,PACK OF 12 PINK POLKADOT TISSUES,4,2010-12-03 11:36:00,0.85,,United Kingdom
564818,21246,RED RETROSPOT BIG BOWL,12,2011-08-30 12:10:00,4.13,,United Kingdom
536986,22694,WICKER STAR ,6,2010-12-03 14:40:00,2.1,16140.0,United Kingdom
576623,22071,SMALL WHITE RETROSPOT MUG IN BOX ,244,2011-11-15 17:12:00,0.5,12748.0,United Kingdom
575138,22294,HEART FILIGREE DOVE  SMALL,1,2011-11-08 15:24:00,2.46,,United Kingdom
578551,22945,CHRISTMAS METAL TAGS ASSORTED ,72,2011-11-24 15:05:00,0.85,12937.0,United Kingdom
577536,22335,HEART DECORATION PAINTED ZINC ,1,2011-11-20 14:14:00,0.65,15850.0,United Kingdom
570467,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-10-10 16:06:00,4.95,12607.0,USA
569630,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-10-05 11:44:00,0.83,13458.0,United Kingdom
545714,82482,WOODEN PICTURE FRAME WHITE FINISH,4,2011-03-07 10:12:00,4.96,,United Kingdom
568791,22421,LIPSTICK PEN FUSCHIA,12,2011-09-29 09:51:00,0.42,16650.0,United Kingdom
542691,84978,HANGING HEART JAR T-LIGHT HOLDER,72,2011-01-31 12:34:00,1.06,13408.0,United Kingdom
538168,22731,3D CHRISTMAS STAMPS STICKERS ,9,2010-12-09 19:23:00,1.25,14702.0,United Kingdom
579692,21169,YOU'RE CONFUSING ME METAL SIGN ,48,2011-11-30 14:05:00,1.45,12433.0,Norway
574316,48129,DOORMAT TOPIARY,4,2011-11-03 18:45:00,8.25,17351.0,United Kingdom
558613,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-06-30 15:46:00,1.95,14911.0,EIRE
568558,22866,HAND WARMER SCOTTY DOG DESIGN,2,2011-09-27 16:28:00,2.1,16354.0,United Kingdom
573585,22367,CHILDRENS APRON SPACEBOY DESIGN,1,2011-10-31 14:41:00,4.13,,United Kingdom
566283,21166,COOK WITH WINE METAL SIGN ,12,2011-09-11 14:34:00,2.08,17838.0,United Kingdom
576274,20978,36 PENCILS TUBE SKULLS,1,2011-11-14 14:24:00,1.25,17793.0,United Kingdom
570690,23392,SPACEBOY ROCKET LOLLY MAKERS,1,2011-10-11 16:37:00,4.13,,United Kingdom
557316,22906,12 MESSAGE CARDS WITH ENVELOPES,2,2011-06-19 16:04:00,1.65,17299.0,United Kingdom
578303,47566,PARTY BUNTING,8,2011-11-23 15:39:00,4.95,14733.0,United Kingdom
575947,21232,STRAWBERRY CERAMIC TRINKET POT,17,2011-11-13 11:50:00,2.46,,United Kingdom
572549,21116,OWL DOORSTOP,1,2011-10-24 17:03:00,8.29,,United Kingdom
545587,22616,PACK OF 12 LONDON TISSUES ,12,2011-03-04 09:46:00,0.29,14796.0,United Kingdom
539488,22300,COFFEE MUG DOG + BALL DESIGN,12,2010-12-20 09:37:00,2.55,12377.0,Switzerland
581425,22659,LUNCH BOX I LOVE LONDON,1,2011-12-08 15:31:00,1.95,14796.0,United Kingdom
544766,22041,"RECORD FRAME 7"" SINGLE SIZE ",1,2011-02-23 11:09:00,4.96,,United Kingdom
538566,22567,20 DOLLY PEGS RETROSPOT,1,2010-12-13 11:21:00,2.51,,United Kingdom
563500,22915,ASSORTED BOTTLE TOP  MAGNETS ,120,2011-08-16 17:25:00,0.36,15856.0,United Kingdom
570229,21991,BOHEMIAN COLLAGE STATIONERY SET,1,2011-10-09 13:30:00,1.25,15756.0,United Kingdom
561209,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",1,2011-07-25 16:57:00,2.46,,United Kingdom
550986,22318,FIVE HEART HANGING DECORATION,1,2011-04-21 18:06:00,5.79,,United Kingdom
575141,20728,LUNCH BAG CARS BLUE,10,2011-11-08 15:35:00,1.65,15615.0,United Kingdom
536842,47590B,PINK HAPPY BIRTHDAY BUNTING,6,2010-12-02 18:45:00,5.45,17552.0,United Kingdom
572087,21209,MULTICOLOUR HONEYCOMB FAN,12,2011-10-20 14:30:00,0.39,12683.0,France
538566,85132A,CHARLIE + LOLA BISCUITS TINS,1,2010-12-13 11:21:00,8.47,,United Kingdom
542890,21169,YOU'RE CONFUSING ME METAL SIGN ,5,2011-02-01 13:25:00,1.69,15311.0,United Kingdom
566913,22152,PLACE SETTING WHITE STAR,24,2011-09-15 14:07:00,0.42,17602.0,United Kingdom
563712,22728,ALARM CLOCK BAKELIKE PINK,4,2011-08-18 15:44:00,3.75,12680.0,France
573362,21441,BLUE BIRDHOUSE DECORATION,12,2011-10-30 13:06:00,0.85,12597.0,Spain
567085,48138,DOORMAT UNION FLAG,2,2011-09-16 12:38:00,8.25,12434.0,Australia
580544,22561,WOODEN SCHOOL COLOURING SET,12,2011-12-05 09:15:00,1.65,15156.0,United Kingdom
580468,22227,HANGING HEART MIRROR DECORATION ,4,2011-12-04 12:31:00,0.65,12748.0,United Kingdom
580115,23379,PACK OF 12 RED APPLE TISSUES,1,2011-12-01 16:22:00,0.83,,United Kingdom
579103,21892,TRADITIONAL WOODEN CATCH CUP GAME ,1,2011-11-28 11:39:00,1.25,18041.0,United Kingdom
569100,23389,SPACEBOY MINI BACKPACK,2,2011-09-30 12:19:00,4.15,12748.0,United Kingdom
545709,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-03-07 09:49:00,1.65,12708.0,Germany
545221,22963,JAM JAR WITH GREEN LID,12,2011-03-01 08:35:00,0.85,14740.0,United Kingdom
572306,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,2,2011-10-23 15:11:00,1.45,17841.0,United Kingdom
552231,22433,WATERING CAN GREEN DINOSAUR,2,2011-05-06 15:47:00,1.95,17364.0,United Kingdom
569896,21373,MIRRORED WALL ART SNOWFLAKES,4,2011-10-06 15:58:00,0.75,,United Kingdom
568094,22600,CHRISTMAS RETROSPOT STAR WOOD,12,2011-09-23 14:43:00,0.85,15807.0,United Kingdom
564961,23060,HEART BEADED TRELLIS DECORATION,6,2011-08-31 14:28:00,2.08,14525.0,United Kingdom
558614,21519,GIN & TONIC DIET GREETING CARD ,1,2011-06-30 15:56:00,0.83,,United Kingdom
562156,72741,GRAND CHOCOLATECANDLE,18,2011-08-03 11:35:00,1.45,14401.0,United Kingdom
541870,21993,FLORAL FOLK STATIONERY SET,1,2011-01-24 09:39:00,2.46,,United Kingdom
547349,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,2,2011-03-22 12:02:00,6.75,15132.0,United Kingdom
556636,20725,LUNCH BAG RED RETROSPOT,1,2011-06-13 15:30:00,4.13,,United Kingdom
569372,85032D,YULETIDE IMAGES GIFT WRAP SET,1,2011-10-03 16:04:00,1.63,,United Kingdom
550805,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-04-20 15:38:00,5.45,13162.0,United Kingdom
569739,35964,FOLKART CLIP ON STARS,36,2011-10-06 10:48:00,0.39,14911.0,EIRE
540779,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-01-11 11:18:00,2.95,15346.0,United Kingdom
558371,20961,STRAWBERRY BATH SPONGE ,2,2011-06-28 15:44:00,2.46,,United Kingdom
567742,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,2011-09-22 10:47:00,0.83,14261.0,United Kingdom
543630,21446,12 RED ROSE PEG PLACE SETTINGS,2,2011-02-10 16:01:00,1.25,15046.0,United Kingdom
538168,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2010-12-09 19:23:00,4.95,14702.0,United Kingdom
564848,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,60,2011-08-30 15:37:00,1.25,16928.0,United Kingdom
542103,21063,PARTY INVITES JAZZ HEARTS,12,2011-01-25 13:26:00,0.85,13198.0,United Kingdom
553671,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,12,2011-05-18 12:37:00,2.1,13659.0,United Kingdom
581356,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-12-08 12:28:00,1.45,17830.0,United Kingdom
538518,20712,JUMBO BAG WOODLAND ANIMALS,3,2010-12-12 16:14:00,1.95,14505.0,United Kingdom
538524,22533,MAGIC DRAWING SLATE BAKE A CAKE ,1,2010-12-13 09:35:00,0.85,,United Kingdom
546388,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-03-11 13:42:00,8.29,,United Kingdom
541849,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-01-23 13:34:00,2.95,13230.0,United Kingdom
536759,21844,RED RETROSPOT MUG,6,2010-12-02 14:26:00,2.95,16781.0,United Kingdom
560918,23296,SET OF 6 TEA TIME BAKING CASES,12,2011-07-21 18:27:00,1.25,14849.0,United Kingdom
540095,22292,HANGING CHICK  YELLOW DECORATION,4,2011-01-04 15:40:00,1.45,14553.0,United Kingdom
570000,23245,SET OF 3 REGENCY CAKE TINS,4,2011-10-07 08:55:00,4.95,12420.0,Cyprus
550470,79030G,TUMBLER NEW ENGLAND,1,2011-04-18 13:49:00,5.79,,United Kingdom
547385,22087,PAPER BUNTING WHITE LACE,4,2011-03-22 15:48:00,5.79,,United Kingdom
559055,21754,HOME BUILDING BLOCK WORD,1,2011-07-05 17:09:00,11.63,,United Kingdom
572283,22899,CHILDREN'S APRON DOLLY GIRL ,2,2011-10-23 11:42:00,2.1,15000.0,United Kingdom
578844,21871,SAVE THE PLANET MUG,1,2011-11-25 16:14:00,3.29,,United Kingdom
543164,22789,T-LIGHT HOLDER SWEETHEART HANGING,4,2011-02-03 19:32:00,1.95,13208.0,United Kingdom
537237,22807,SET OF 6 T-LIGHTS TOADSTOOLS,1,2010-12-06 09:58:00,5.91,,United Kingdom
580469,22072,RED RETROSPOT TEA CUP AND SAUCER ,4,2011-12-04 12:32:00,1.25,14583.0,United Kingdom
550334,48138,DOORMAT UNION FLAG,1,2011-04-17 14:09:00,7.95,17320.0,United Kingdom
562517,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,12,2011-08-05 12:27:00,0.55,15719.0,United Kingdom
556579,23167,SMALL CERAMIC TOP STORAGE JAR ,12,2011-06-13 14:16:00,0.83,15069.0,United Kingdom
562850,22356,CHARLOTTE BAG PINK POLKADOT,30,2011-08-10 10:08:00,0.85,14680.0,United Kingdom
552244,22296,HEART IVORY TRELLIS LARGE,1,2011-05-06 19:39:00,1.65,12748.0,United Kingdom
542246,21756,BATH BUILDING BLOCK WORD,3,2011-01-26 15:31:00,5.95,15227.0,United Kingdom
537224,22153,ANGEL DECORATION STARS ON DRESS,48,2010-12-05 16:24:00,0.42,13174.0,United Kingdom
572549,21329,DINOSAURS  WRITING SET ,1,2011-10-24 17:03:00,3.29,,United Kingdom
553718,37446,MINI CAKE STAND WITH HANGING CAKES,1,2011-05-18 16:14:00,3.29,,United Kingdom
569374,23640,SET 10 CARDS SCOTTIE DOG 17211,1,2011-10-03 16:14:00,2.49,,United Kingdom
569143,21499,BLUE POLKADOT WRAP,25,2011-09-30 15:04:00,0.42,15867.0,United Kingdom
578354,23583,LUNCH BAG PAISLEY PARK  ,20,2011-11-24 10:12:00,1.65,17139.0,United Kingdom
541292,22133,PINK LOVE HEART SHAPE CUP,12,2011-01-17 13:30:00,0.85,15596.0,United Kingdom
570886,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,18,2011-10-13 10:23:00,3.81,13777.0,United Kingdom
552320,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12,2011-05-09 08:26:00,2.55,13985.0,United Kingdom
579145,23300,GARDENERS KNEELING PAD CUP OF TEA ,24,2011-11-28 13:13:00,1.65,14597.0,United Kingdom
576876,22865,HAND WARMER OWL DESIGN,4,2011-11-16 16:42:00,2.1,16804.0,United Kingdom
581436,22727,ALARM CLOCK BAKELIKE RED ,4,2011-12-08 16:18:00,3.75,17491.0,United Kingdom
575177,21750,LARGE SKULL WINDMILL,1,2011-11-08 18:41:00,4.13,,United Kingdom
547090,85150,LADIES & GENTLEMEN METAL SIGN,6,2011-03-20 16:12:00,2.55,17230.0,United Kingdom
550496,22132,RED LOVE HEART SHAPE CUP,2,2011-04-18 15:05:00,0.85,,United Kingdom
570479,22553,PLASTERS IN TIN SKULLS,6,2011-10-10 16:58:00,1.65,17589.0,United Kingdom
580983,22961,JAM MAKING SET PRINTED,12,2011-12-06 16:26:00,3.29,,United Kingdom
562339,20724,RED RETROSPOT CHARLOTTE BAG,4,2011-08-04 11:59:00,0.85,13571.0,United Kingdom
564305,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-08-24 12:20:00,1.45,14875.0,United Kingdom
565519,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-09-05 11:52:00,2.95,12502.0,Spain
559816,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,1,2011-07-12 16:11:00,2.46,,United Kingdom
540848,90190B,GOLD/AMBER DROP EARRINGS W LEAF,2,2011-01-12 09:26:00,2.96,,United Kingdom
567866,23169,CLASSIC GLASS COOKIE JAR,6,2011-09-22 14:13:00,4.15,16669.0,United Kingdom
563425,23320,GIANT 50'S CHRISTMAS CRACKER,24,2011-08-16 11:37:00,2.89,15140.0,United Kingdom
580679,21718,RED METAL BEACH SPADE ,12,2011-12-05 14:49:00,1.25,18198.0,United Kingdom
549368,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,1,2011-04-08 11:26:00,0.85,18036.0,United Kingdom
540995,84870B,BLUE GEISHA GIRL ,1,2011-01-13 09:30:00,2.46,,United Kingdom
564383,23245,SET OF 3 REGENCY CAKE TINS,16,2011-08-25 10:49:00,4.15,15251.0,United Kingdom
550471,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,2011-04-18 13:52:00,5.79,,United Kingdom
560569,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2011-07-19 14:04:00,5.95,12480.0,Germany
567671,21786,POLKADOT RAIN HAT ,1,2011-09-21 15:34:00,0.83,,United Kingdom
547730,22649,STRAWBERRY FAIRY CAKE TEAPOT,3,2011-03-25 11:01:00,4.95,14796.0,United Kingdom
561247,23235,STORAGE TIN VINTAGE LEAF,6,2011-07-26 11:38:00,2.89,16592.0,United Kingdom
541421,20717,STRAWBERRY SHOPPER BAG,30,2011-01-17 17:44:00,0.83,,United Kingdom
545035,82600,NO SINGING METAL SIGN,6,2011-02-25 17:03:00,2.1,15078.0,United Kingdom
579301,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-11-29 11:32:00,2.95,18118.0,United Kingdom
567424,21913,VINTAGE SEASIDE JIGSAW PUZZLES,1,2011-09-20 11:16:00,3.75,16369.0,United Kingdom
551136,22430,ENAMEL WATERING CAN CREAM,4,2011-04-26 13:05:00,4.95,15301.0,United Kingdom
543518,85232A,SET/3 POLKADOT STACKING TINS,24,2011-02-09 11:21:00,4.25,12753.0,Japan
544304,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,2,2011-02-17 13:47:00,2.1,18125.0,United Kingdom
571716,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-10-18 17:05:00,1.25,,United Kingdom
575868,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,2011-11-11 12:44:00,1.65,12985.0,United Kingdom
546389,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2011-03-11 13:56:00,7.95,16801.0,United Kingdom
539434,84375,SET OF 20 KIDS COOKIE CUTTERS,1,2010-12-17 14:41:00,4.21,,United Kingdom
574965,22733,3D TRADITIONAL CHRISTMAS STICKERS,3,2011-11-08 10:44:00,1.25,17964.0,United Kingdom
581219,23266,SET OF 3 WOODEN STOCKING DECORATION,4,2011-12-08 09:28:00,2.46,,United Kingdom
567167,22727,ALARM CLOCK BAKELIKE RED ,1,2011-09-18 12:21:00,3.75,15547.0,United Kingdom
568955,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2011-09-29 15:40:00,1.45,13759.0,United Kingdom
578347,22944,CHRISTMAS METAL POSTCARD WITH BELLS,18,2011-11-24 09:26:00,0.97,,United Kingdom
540700,21577,SAVE THE PLANET COTTON TOTE BAG,12,2011-01-11 09:47:00,2.25,12393.0,Australia
537648,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2010-12-07 15:48:00,1.25,12839.0,United Kingdom
543172,22149,FELTCRAFT 6 FLOWER FRIENDS,1,2011-02-04 09:11:00,4.96,,United Kingdom
547785,22520,CHILDS GARDEN TROWEL BLUE ,2,2011-03-25 11:41:00,0.85,13097.0,United Kingdom
546133,21914,BLUE HARMONICA IN BOX ,12,2011-03-09 15:20:00,1.25,14291.0,United Kingdom
579286,84692,BOX OF 24 COCKTAIL PARASOLS,1,2011-11-29 10:57:00,0.42,17772.0,United Kingdom
579881,35599B,BLACK CHRISTMAS TREE 120CM,12,2011-11-30 17:22:00,1.95,12429.0,Denmark
561799,22485,SET OF 2 WOODEN MARKET CRATES,2,2011-07-29 13:46:00,12.75,15776.0,United Kingdom
562670,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-08-08 13:42:00,2.95,14911.0,EIRE
569936,22180,RETROSPOT LAMP,2,2011-10-06 17:52:00,9.95,17490.0,United Kingdom
568152,23231,WRAP  VINTAGE DOILY ,25,2011-09-25 11:40:00,0.42,16480.0,United Kingdom
554075,37446,MINI CAKE STAND WITH HANGING CAKES,8,2011-05-22 11:29:00,1.45,16038.0,United Kingdom
575855,21671,RED SPOT CERAMIC DRAWER KNOB,2,2011-11-11 12:24:00,1.45,14527.0,United Kingdom
562610,21891,TRADITIONAL WOODEN SKIPPING ROPE,432,2011-08-08 11:56:00,1.25,16333.0,United Kingdom
558311,23144,ZINC T-LIGHT HOLDER STARS SMALL,144,2011-06-28 11:22:00,0.72,14646.0,Netherlands
562348,23051,RECYCLED ACAPULCO MAT BLUE,2,2011-08-04 12:36:00,8.25,17511.0,United Kingdom
542620,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2011-01-31 08:56:00,8.5,13089.0,United Kingdom
563638,22315,200 RED + WHITE BENDY STRAWS,96,2011-08-18 10:36:00,1.06,15311.0,United Kingdom
558862,22082,RIBBON REEL STRIPES DESIGN ,10,2011-07-04 12:25:00,1.65,13901.0,United Kingdom
556484,84673B,BLUE FLY SWAT,3,2011-06-12 13:17:00,0.65,16938.0,United Kingdom
546896,23051,RECYCLED ACAPULCO MAT BLUE,1,2011-03-17 18:24:00,16.63,,United Kingdom
546007,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,2,2011-03-08 15:34:00,0.83,,United Kingdom
576329,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,6,2011-11-14 15:22:00,1.25,,United Kingdom
566675,23432,PRETTY HANGING QUILTED HEARTS,12,2011-09-14 11:42:00,0.83,15105.0,United Kingdom
